user_id,date,amount,category,description,account_balance
USER064,2024-03-21,-48.48,healthcare,Doctor Visit,-60180.89
USER064,2024-03-22,-74.9,healthcare,Doctor Visit,-60255.79
USER064,2024-03-22,-52.63,gas,BP,-60308.42
USER064,2024-03-22,-147.88,healthcare,Pharmacy,-60456.3
USER064,2024-03-23,-102.66,shopping,Target,-60558.95
USER064,2024-03-24,-63.81,gas,BP,-60622.76
USER064,2024-03-24,-140.28,utilities,Phone Bill,-60763.04
USER064,2024-03-24,-1952.36,rent,Monthly Rent,-62715.4
USER064,2024-03-25,-71.76,healthcare,Pharmacy,-62787.17
USER064,2024-03-25,-14.16,food,Pizza Hut,-62801.32
USER064,2024-03-25,-36.21,gas,Exxon,-62837.54
USER064,2024-03-26,-27.49,food,Grocery Store,-62865.03
USER064,2024-03-26,-30.11,healthcare,Doctor Visit,-62895.14
USER064,2024-03-26,-130.21,transport,Parking,-63025.35
USER064,2024-03-26,-24.38,food,McDonald's,-63049.72
USER064,2024-03-26,-1835.93,rent,Monthly Rent,-64885.65
USER064,2024-03-27,-71.29,transport,Car Maintenance,-64956.95
USER064,2024-03-28,-148.5,shopping,Target,-65105.45
USER064,2024-03-28,-107.06,entertainment,Movie Theater,-65212.51
USER064,2024-03-28,-173.81,utilities,Phone Bill,-65386.32
USER064,2024-03-28,-38.95,food,Starbucks,-65425.27
USER064,2024-03-29,-112.04,healthcare,Pharmacy,-65537.31
USER064,2024-03-29,-23.48,food,Grocery Store,-65560.79
USER064,2024-03-29,-49.64,food,McDonald's,-65610.43
USER064,2024-03-30,-114.18,utilities,Internet,-65724.61
USER064,2024-03-30,-18.29,food,McDonald's,-65742.9
USER064,2024-03-30,-96.62,transport,Metro Card,-65839.53
USER065,2024-01-01,-112.7,shopping,Amazon,2034.15
USER065,2024-01-01,-25.94,transport,Parking,2008.21
USER065,2024-01-02,-75.37,transport,Car Maintenance,1932.83
USER065,2024-01-02,-92.71,transport,Metro Card,1840.13
USER065,2024-01-02,-20.91,healthcare,Doctor Visit,1819.22
USER065,2024-01-02,-124.49,utilities,Electric Bill,1694.72
USER065,2024-01-02,-76.04,gas,Exxon,1618.68
USER065,2024-01-03,-137.66,healthcare,Doctor Visit,1481.03
USER065,2024-01-03,-34.1,entertainment,Spotify,1446.93
USER065,2024-01-03,-12.35,food,Pizza Hut,1434.58
USER065,2024-01-04,-803.4,rent,Apartment Rent,631.18
USER065,2024-01-05,-1330.73,rent,Monthly Rent,-699.55
USER065,2024-01-05,-67.99,entertainment,Movie Theater,-767.54
USER065,2024-01-05,-53.7,healthcare,Doctor Visit,-821.24
USER065,2024-01-05,-908.24,rent,Apartment Rent,-1729.48
USER065,2024-01-05,-85.04,utilities,Electric Bill,-1814.53
USER065,2024-01-06,-78.86,shopping,Target,-1893.39
USER065,2024-01-07,-34.68,gas,Exxon,-1928.07
USER065,2024-01-07,-14.42,food,Grocery Store,-1942.49
USER065,2024-01-07,-198.98,utilities,Electric Bill,-2141.47
USER065,2024-01-08,-64.83,gas,Shell Station,-2206.3
USER065,2024-01-08,-18.18,food,Grocery Store,-2224.48
USER065,2024-01-09,-198.25,utilities,Internet,-2422.73
USER065,2024-01-10,-7.39,food,Pizza Hut,-2430.12
USER065,2024-01-10,-1599.28,rent,Apartment Rent,-4029.4
USER065,2024-01-10,-29.39,gas,Exxon,-4058.79
USER065,2024-01-11,-76.19,utilities,Internet,-4134.98
USER065,2024-01-11,-68.12,gas,BP,-4203.1
USER065,2024-01-12,-123.86,healthcare,Pharmacy,-4326.96
USER065,2024-01-13,-68.47,shopping,Target,-4395.43
USER065,2024-01-13,-146.55,transport,Metro Card,-4541.98
USER065,2024-01-13,-1907.9,rent,Monthly Rent,-6449.88
USER065,2024-01-13,-126.04,shopping,Walmart,-6575.92
USER065,2024-01-14,-77.44,gas,Chevron,-6653.36
USER065,2024-01-14,-11.3,food,Starbucks,-6664.66
USER065,2024-01-14,-72.07,utilities,Phone Bill,-6736.72
USER065,2024-01-15,-1621.96,rent,Monthly Rent,-8358.68
USER065,2024-01-15,-27.43,gas,BP,-8386.11
USER065,2024-01-15,-77.8,gas,Chevron,-8463.91
USER065,2024-01-15,-17.35,shopping,Walmart,-8481.25
USER065,2024-01-15,-49.38,gas,BP,-8530.63
USER065,2024-01-16,-89.32,transport,Metro Card,-8619.96
USER065,2024-01-16,-44.21,transport,Car Maintenance,-8664.17
USER065,2024-01-16,-1357.02,rent,Apartment Rent,-10021.19
USER065,2024-01-16,-107.16,transport,Metro Card,-10128.36
USER065,2024-01-17,-7.27,food,Grocery Store,-10135.62
USER065,2024-01-18,-14.47,food,Grocery Store,-10150.09
USER065,2024-01-18,-49.34,food,McDonald's,-10199.43
USER065,2024-01-18,-67.71,shopping,Amazon,-10267.14
USER065,2024-01-19,-1590.81,rent,Monthly Rent,-11857.95
USER065,2024-01-19,-22.76,transport,Car Maintenance,-11880.71
USER065,2024-01-19,-61.37,utilities,Phone Bill,-11942.07
USER065,2024-01-19,-45.37,gas,Exxon,-11987.45
USER065,2024-01-20,-22.5,food,McDonald's,-12009.94
USER065,2024-01-20,-80.93,utilities,Phone Bill,-12090.88
USER065,2024-01-20,-35.58,transport,Parking,-12126.46
USER065,2024-01-21,-103.36,utilities,Electric Bill,-12229.82
USER065,2024-01-21,-34.0,gas,Shell Station,-12263.82
USER065,2024-01-21,-36.55,food,Starbucks,-12300.37
USER065,2024-01-22,-10.01,entertainment,Spotify,-12310.39
USER065,2024-01-22,-146.48,utilities,Electric Bill,-12456.86
USER065,2024-01-22,-49.62,gas,Chevron,-12506.49
USER065,2024-01-23,-1909.03,rent,Monthly Rent,-14415.52
USER065,2024-01-23,-49.27,entertainment,Netflix,-14464.78
USER065,2024-01-23,-21.65,gas,Shell Station,-14486.44
USER065,2024-01-23,-97.14,entertainment,Movie Theater,-14583.58
USER065,2024-01-24,-30.0,food,McDonald's,-14613.58
USER065,2024-01-25,-10.1,healthcare,Pharmacy,-14623.68
USER065,2024-01-25,-127.47,shopping,Walmart,-14751.15
USER065,2024-01-25,-28.65,food,Grocery Store,-14779.79
USER065,2024-01-25,-61.61,gas,Exxon,-14841.4
USER065,2024-01-26,-21.0,food,McDonald's,-14862.4
USER065,2024-01-27,-11.7,food,Grocery Store,-14874.1
USER065,2024-01-27,-9.39,food,Grocery Store,-14883.49
USER065,2024-01-28,-82.09,shopping,Amazon,-14965.58
USER065,2024-01-29,-142.07,entertainment,Spotify,-15107.65
USER065,2024-01-29,-120.9,healthcare,Doctor Visit,-15228.55
USER065,2024-01-29,-39.2,healthcare,Pharmacy,-15267.75
USER065,2024-01-29,-1200.94,rent,Apartment Rent,-16468.68
USER065,2024-01-29,-93.92,healthcare,Pharmacy,-16562.6
USER065,2024-01-30,-68.04,gas,Exxon,-16630.63
USER065,2024-01-30,-48.96,shopping,Target,-16679.59
USER065,2024-01-31,-76.26,entertainment,Spotify,-16755.85
USER065,2024-01-31,-13.94,shopping,Amazon,-16769.8
USER065,2024-02-01,-76.51,utilities,Electric Bill,-16846.3
USER065,2024-02-02,-1788.74,rent,Monthly Rent,-18635.04
USER065,2024-02-02,-105.35,utilities,Internet,-18740.39
USER065,2024-02-02,-53.91,gas,Exxon,-18794.3
USER065,2024-02-03,-42.73,transport,Car Maintenance,-18837.03
USER065,2024-02-03,-106.68,shopping,Amazon,-18943.7
USER065,2024-02-03,-97.22,utilities,Internet,-19040.92
USER065,2024-02-03,-39.33,gas,Chevron,-19080.26
USER065,2024-02-03,-52.63,shopping,Target,-19132.89
USER065,2024-02-04,-71.41,transport,Metro Card,-19204.3
USER065,2024-02-04,-51.21,entertainment,Spotify,-19255.51
USER065,2024-02-04,-138.86,shopping,Walmart,-19394.36
USER065,2024-02-04,-1018.28,rent,Apartment Rent,-20412.64
USER065,2024-02-04,-141.44,shopping,Amazon,-20554.09
USER065,2024-02-05,-29.47,food,Pizza Hut,-20583.55
USER065,2024-02-05,-94.3,healthcare,Doctor Visit,-20677.85
USER065,2024-02-05,-29.68,gas,Shell Station,-20707.54
USER065,2024-02-05,-11.43,healthcare,Pharmacy,-20718.97
USER065,2024-02-05,-61.86,entertainment,Spotify,-20780.83
USER065,2024-02-06,-131.16,shopping,Walmart,-20911.99
USER065,2024-02-06,-73.5,healthcare,Pharmacy,-20985.49
USER065,2024-02-06,-92.82,transport,Parking,-21078.31
USER065,2024-02-06,-90.23,utilities,Internet,-21168.54
USER065,2024-02-07,-32.65,food,Starbucks,-21201.19
USER065,2024-02-07,-97.25,entertainment,Netflix,-21298.44
USER065,2024-02-08,-93.26,utilities,Electric Bill,-21391.7
USER065,2024-02-08,-118.1,shopping,Amazon,-21509.8
USER065,2024-02-08,-1886.47,rent,Monthly Rent,-23396.27
USER065,2024-02-09,-46.5,healthcare,Pharmacy,-23442.77
USER065,2024-02-09,-109.87,utilities,Electric Bill,-23552.64
USER065,2024-02-09,-145.32,transport,Parking,-23697.96
USER065,2024-02-09,-102.49,utilities,Phone Bill,-23800.46
USER065,2024-02-09,-52.62,utilities,Electric Bill,-23853.08
USER065,2024-02-10,-42.16,food,McDonald's,-23895.24
USER065,2024-02-10,-93.52,entertainment,Netflix,-23988.76
USER065,2024-02-10,-25.77,entertainment,Movie Theater,-24014.53
USER065,2024-02-10,-17.19,food,Grocery Store,-24031.72
USER065,2024-02-10,-83.22,transport,Metro Card,-24114.94
USER065,2024-02-11,-92.86,healthcare,Doctor Visit,-24207.8
USER065,2024-02-12,-50.77,utilities,Phone Bill,-24258.57
USER065,2024-02-12,-31.44,shopping,Target,-24290.0
USER065,2024-02-13,-1673.68,rent,Monthly Rent,-25963.68
USER065,2024-02-13,-108.87,healthcare,Doctor Visit,-26072.55
USER065,2024-02-13,-18.99,food,Starbucks,-26091.54
USER065,2024-02-14,-138.69,healthcare,Doctor Visit,-26230.23
USER065,2024-02-14,-36.59,gas,BP,-26266.83
USER065,2024-02-15,-92.75,healthcare,Doctor Visit,-26359.57
USER065,2024-02-16,-810.66,rent,Apartment Rent,-27170.24
USER065,2024-02-16,-82.42,healthcare,Doctor Visit,-27252.66
USER065,2024-02-16,-15.16,food,McDonald's,-27267.82
USER065,2024-02-17,-150.9,utilities,Internet,-27418.72
USER065,2024-02-17,-132.39,shopping,Amazon,-27551.11
USER065,2024-02-17,-952.7,rent,Apartment Rent,-28503.82
USER065,2024-02-18,-1286.39,rent,Monthly Rent,-29790.21
USER065,2024-02-18,-1740.69,rent,Monthly Rent,-31530.91
USER065,2024-02-18,-75.63,utilities,Electric Bill,-31606.54
USER065,2024-02-18,-35.06,transport,Parking,-31641.6
USER065,2024-02-19,-39.43,food,Grocery Store,-31681.03
USER065,2024-02-20,-139.46,transport,Metro Card,-31820.49
USER065,2024-02-20,-1800.05,rent,Monthly Rent,-33620.55
USER065,2024-02-20,-1194.41,rent,Monthly Rent,-34814.95
USER065,2024-02-20,-27.75,healthcare,Pharmacy,-34842.71
USER065,2024-02-21,-1936.26,rent,Apartment Rent,-36778.97
USER065,2024-02-21,-123.26,shopping,Walmart,-36902.22
USER065,2024-02-21,-76.36,gas,BP,-36978.59
USER065,2024-02-21,-1916.94,rent,Apartment Rent,-38895.53
USER065,2024-02-22,-61.22,healthcare,Pharmacy,-38956.75
USER065,2024-02-23,-48.1,entertainment,Movie Theater,-39004.85
USER065,2024-02-23,-113.37,transport,Metro Card,-39118.22
USER065,2024-02-24,-104.06,healthcare,Pharmacy,-39222.28
USER065,2024-02-24,-38.32,gas,BP,-39260.6
USER065,2024-02-25,-8.47,food,Starbucks,-39269.07
USER065,2024-02-25,-128.75,transport,Metro Card,-39397.82
USER065,2024-02-26,-74.29,entertainment,Spotify,-39472.12
USER065,2024-02-26,-166.77,utilities,Electric Bill,-39638.88
USER065,2024-02-26,-78.87,shopping,Walmart,-39717.75
USER065,2024-02-26,-58.33,entertainment,Movie Theater,-39776.08
USER065,2024-02-27,-152.5,utilities,Electric Bill,-39928.58
USER065,2024-02-27,-107.31,healthcare,Doctor Visit,-40035.89
USER065,2024-02-28,-32.32,food,Pizza Hut,-40068.21
USER065,2024-02-28,-16.13,food,Grocery Store,-40084.35
USER065,2024-02-28,-8.75,food,McDonald's,-40093.09
USER065,2024-02-28,-138.6,healthcare,Doctor Visit,-40231.69
USER065,2024-02-28,-1442.28,rent,Apartment Rent,-41673.97
USER065,2024-02-29,-90.02,healthcare,Pharmacy,-41763.99
USER065,2024-03-01,-45.98,gas,Exxon,-41809.97
USER065,2024-03-01,-75.32,entertainment,Netflix,-41885.29
USER065,2024-03-01,-47.51,gas,Chevron,-41932.8
USER065,2024-03-01,-1699.21,rent,Monthly Rent,-43632.01
USER065,2024-03-01,-41.99,gas,Exxon,-43674.0
USER065,2024-03-02,-52.42,transport,Metro Card,-43726.42
USER065,2024-03-02,-1452.42,rent,Monthly Rent,-45178.83
USER065,2024-03-02,-168.44,utilities,Internet,-45347.27
USER065,2024-03-02,-51.48,entertainment,Spotify,-45398.75
USER065,2024-03-02,-30.09,entertainment,Spotify,-45428.84
USER065,2024-03-03,-950.58,rent,Apartment Rent,-46379.42
USER065,2024-03-03,-95.09,entertainment,Movie Theater,-46474.51
USER065,2024-03-03,-71.32,gas,Shell Station,-46545.83
USER065,2024-03-03,-21.47,transport,Metro Card,-46567.3
USER065,2024-03-03,-48.05,gas,Shell Station,-46615.35
USER065,2024-03-04,-69.05,gas,Chevron,-46684.4
USER065,2024-03-04,-36.5,food,Grocery Store,-46720.9
USER065,2024-03-04,-68.72,gas,Shell Station,-46789.62
USER065,2024-03-04,-73.74,entertainment,Spotify,-46863.35
USER065,2024-03-04,-929.36,rent,Monthly Rent,-47792.71
USER065,2024-03-05,-144.87,shopping,Amazon,-47937.57
USER065,2024-03-05,-86.1,healthcare,Pharmacy,-48023.67
USER065,2024-03-06,-149.75,shopping,Amazon,-48173.42
USER065,2024-03-06,-57.97,healthcare,Pharmacy,-48231.4
USER065,2024-03-06,-141.08,healthcare,Doctor Visit,-48372.47
USER065,2024-03-06,-55.63,gas,Shell Station,-48428.1
USER065,2024-03-07,-32.54,entertainment,Spotify,-48460.64
USER065,2024-03-08,-149.84,healthcare,Pharmacy,-48610.47
USER065,2024-03-08,-109.98,healthcare,Doctor Visit,-48720.45
USER065,2024-03-08,-89.67,entertainment,Movie Theater,-48810.12
USER065,2024-03-08,-1447.98,rent,Monthly Rent,-50258.1
USER065,2024-03-09,-78.44,shopping,Target,-50336.53
USER065,2024-03-09,-38.92,entertainment,Spotify,-50375.45
USER065,2024-03-09,-41.59,gas,Exxon,-50417.04
USER065,2024-03-09,-28.08,food,Starbucks,-50445.12
USER065,2024-03-09,-77.93,shopping,Target,-50523.05
USER065,2024-03-10,-45.39,entertainment,Netflix,-50568.44
USER065,2024-03-11,-131.36,entertainment,Spotify,-50699.8
USER065,2024-03-12,-138.32,entertainment,Netflix,-50838.12
USER065,2024-03-12,-142.23,transport,Parking,-50980.35
USER065,2024-03-13,-53.98,gas,BP,-51034.33
USER065,2024-03-13,-125.85,shopping,Target,-51160.18
USER065,2024-03-13,-41.82,shopping,Target,-51202.0
USER065,2024-03-13,-34.9,transport,Car Maintenance,-51236.9
USER065,2024-03-13,-1379.24,rent,Apartment Rent,-52616.15
USER065,2024-03-14,-842.07,rent,Apartment Rent,-53458.21
USER065,2024-03-14,-95.65,entertainment,Spotify,-53553.86
USER065,2024-03-14,-115.69,transport,Metro Card,-53669.55
USER065,2024-03-15,-60.05,shopping,Amazon,-53729.6
USER065,2024-03-15,-57.53,transport,Metro Card,-53787.13
USER065,2024-03-16,-1154.07,rent,Apartment Rent,-54941.2
USER065,2024-03-16,-1717.95,rent,Apartment Rent,-56659.16
USER065,2024-03-16,-1190.7,rent,Apartment Rent,-57849.85
USER065,2024-03-17,-137.36,shopping,Amazon,-57987.21
USER065,2024-03-17,-131.75,entertainment,Netflix,-58118.96
USER065,2024-03-18,-92.01,shopping,Walmart,-58210.97
USER065,2024-03-19,-68.35,healthcare,Pharmacy,-58279.32
USER065,2024-03-19,-96.6,healthcare,Pharmacy,-58375.92
USER065,2024-03-19,-37.61,healthcare,Pharmacy,-58413.53
USER065,2024-03-19,-70.02,utilities,Internet,-58483.55
USER065,2024-03-20,-31.58,healthcare,Pharmacy,-58515.13
USER065,2024-03-20,-1593.53,rent,Monthly Rent,-60108.66
USER065,2024-03-20,-88.3,utilities,Phone Bill,-60196.96
USER065,2024-03-20,-29.19,entertainment,Movie Theater,-60226.15
USER065,2024-03-20,-75.14,gas,Exxon,-60301.28
USER065,2024-03-21,-131.35,entertainment,Netflix,-60432.63
USER065,2024-03-21,-74.31,gas,Exxon,-60506.94
USER065,2024-03-22,-1839.15,rent,Monthly Rent,-62346.08
USER065,2024-03-22,-131.61,entertainment,Netflix,-62477.7
USER065,2024-03-23,-138.9,entertainment,Movie Theater,-62616.6
USER065,2024-03-24,-52.16,gas,Shell Station,-62668.76
USER065,2024-03-24,-18.46,shopping,Walmart,-62687.21
USER065,2024-03-24,-101.86,entertainment,Movie Theater,-62789.08
USER065,2024-03-24,-101.89,transport,Metro Card,-62890.96
USER065,2024-03-24,-90.17,utilities,Internet,-62981.13
USER065,2024-03-25,-77.62,shopping,Amazon,-63058.75
USER065,2024-03-26,-34.31,transport,Car Maintenance,-63093.06
USER065,2024-03-26,-74.59,shopping,Walmart,-63167.65
USER065,2024-03-26,-33.61,entertainment,Netflix,-63201.26
USER065,2024-03-27,-43.88,healthcare,Pharmacy,-63245.14
USER065,2024-03-28,-62.46,gas,Shell Station,-63307.61
USER065,2024-03-28,-23.5,food,Starbucks,-63331.11
USER065,2024-03-28,-43.73,gas,BP,-63374.84
USER065,2024-03-28,-1455.66,rent,Apartment Rent,-64830.5
USER065,2024-03-28,-76.07,transport,Car Maintenance,-64906.58
USER065,2024-03-29,-23.32,shopping,Amazon,-64929.89
USER065,2024-03-29,-116.18,transport,Parking,-65046.07
USER065,2024-03-29,-23.66,transport,Parking,-65069.74
USER065,2024-03-30,-13.62,food,McDonald's,-65083.35
USER065,2024-03-30,-27.69,entertainment,Spotify,-65111.04
USER065,2024-03-30,-126.43,transport,Car Maintenance,-65237.47
USER065,2024-03-30,-150.8,utilities,Phone Bill,-65388.27
USER066,2024-01-01,-76.65,healthcare,Pharmacy,4558.66
USER066,2024-01-02,-95.61,shopping,Target,4463.05
USER066,2024-01-02,-86.15,shopping,Amazon,4376.9
USER066,2024-01-02,-32.56,food,McDonald's,4344.35
USER066,2024-01-03,-84.84,utilities,Internet,4259.51
USER066,2024-01-03,-57.06,transport,Parking,4202.45
USER066,2024-01-03,-11.29,transport,Metro Card,4191.16
USER066,2024-01-04,-80.43,transport,Metro Card,4110.73
USER066,2024-01-04,-113.73,entertainment,Netflix,3997.01
USER066,2024-01-04,-72.78,entertainment,Movie Theater,3924.23
USER066,2024-01-04,-71.46,healthcare,Pharmacy,3852.77
USER066,2024-01-05,-95.49,healthcare,Pharmacy,3757.28
USER066,2024-01-06,-17.64,healthcare,Pharmacy,3739.64
USER066,2024-01-06,-86.56,transport,Metro Card,3653.08
USER066,2024-01-06,-142.12,transport,Parking,3510.96
USER066,2024-01-06,-1843.47,rent,Apartment Rent,1667.49
USER066,2024-01-06,-72.23,healthcare,Pharmacy,1595.26
USER066,2024-01-07,-144.65,healthcare,Doctor Visit,1450.61
USER066,2024-01-07,-53.89,utilities,Electric Bill,1396.72
USER066,2024-01-08,-111.91,entertainment,Movie Theater,1284.81
USER066,2024-01-08,-1524.88,rent,Apartment Rent,-240.07
USER066,2024-01-08,-11.24,entertainment,Spotify,-251.31
USER066,2024-01-08,-38.3,gas,Chevron,-289.61
USER066,2024-01-09,-939.62,rent,Apartment Rent,-1229.23
USER066,2024-01-09,-67.72,healthcare,Doctor Visit,-1296.94
USER066,2024-01-09,-1663.24,rent,Monthly Rent,-2960.19
USER066,2024-01-10,-19.86,healthcare,Pharmacy,-2980.05
USER066,2024-01-10,-92.34,healthcare,Doctor Visit,-3072.39
USER066,2024-01-11,-27.7,shopping,Amazon,-3100.09
USER066,2024-01-11,-46.64,shopping,Target,-3146.73
USER066,2024-01-11,-47.97,food,Grocery Store,-3194.7
USER066,2024-01-12,-37.86,entertainment,Netflix,-3232.57
USER066,2024-01-13,-144.46,transport,Metro Card,-3377.03
USER066,2024-01-13,-60.75,utilities,Phone Bill,-3437.78
USER066,2024-01-14,-57.23,gas,Chevron,-3495.01
USER066,2024-01-14,-62.84,gas,Exxon,-3557.85
USER066,2024-01-15,-36.12,entertainment,Movie Theater,-3593.97
USER066,2024-01-15,-57.45,healthcare,Doctor Visit,-3651.42
USER066,2024-01-15,-26.56,transport,Car Maintenance,-3677.97
USER066,2024-01-15,-73.35,transport,Car Maintenance,-3751.32
USER066,2024-01-15,-21.47,food,Starbucks,-3772.79
USER066,2024-01-16,-139.25,entertainment,Netflix,-3912.04
USER066,2024-01-17,-16.99,food,McDonald's,-3929.03
USER066,2024-01-18,-71.17,shopping,Target,-4000.2
USER066,2024-01-18,-22.97,food,Starbucks,-4023.17
USER066,2024-01-18,-72.83,healthcare,Pharmacy,-4095.99
USER066,2024-01-18,-16.9,healthcare,Pharmacy,-4112.89
USER066,2024-01-18,-79.57,gas,Exxon,-4192.46
USER066,2024-01-19,-28.24,transport,Metro Card,-4220.7
USER066,2024-01-19,-48.31,gas,Shell Station,-4269.01
USER066,2024-01-19,-129.76,transport,Parking,-4398.77
USER066,2024-01-19,-36.71,food,Pizza Hut,-4435.48
USER066,2024-01-20,-146.96,entertainment,Netflix,-4582.44
USER066,2024-01-20,-1796.62,rent,Apartment Rent,-6379.06
USER066,2024-01-21,-57.17,utilities,Electric Bill,-6436.23
USER066,2024-01-21,-88.57,utilities,Internet,-6524.8
USER066,2024-01-21,-1762.69,rent,Monthly Rent,-8287.49
USER066,2024-01-21,-55.83,gas,BP,-8343.32
USER066,2024-01-22,-108.13,healthcare,Pharmacy,-8451.44
USER066,2024-01-23,-131.94,transport,Metro Card,-8583.38
USER066,2024-01-23,-21.83,food,Starbucks,-8605.21
USER066,2024-01-23,-10.95,food,Pizza Hut,-8616.16
USER066,2024-01-23,-23.12,healthcare,Pharmacy,-8639.27
USER066,2024-01-24,-72.12,gas,Exxon,-8711.39
USER066,2024-01-25,-45.86,shopping,Amazon,-8757.25
USER066,2024-01-25,-17.05,food,Starbucks,-8774.31
USER066,2024-01-25,-79.7,entertainment,Netflix,-8854.0
USER066,2024-01-25,-26.34,gas,BP,-8880.35
USER066,2024-01-26,-33.7,food,McDonald's,-8914.05
USER066,2024-01-26,-57.01,shopping,Walmart,-8971.06
USER066,2024-01-26,-49.28,food,Starbucks,-9020.33
USER066,2024-01-27,-30.88,entertainment,Netflix,-9051.21
USER066,2024-01-27,-70.58,entertainment,Movie Theater,-9121.79
USER066,2024-01-28,-142.4,healthcare,Doctor Visit,-9264.2
USER066,2024-01-28,-18.74,entertainment,Netflix,-9282.94
USER066,2024-01-28,-1751.97,rent,Monthly Rent,-11034.91
USER066,2024-01-28,-65.35,entertainment,Netflix,-11100.26
USER066,2024-01-28,-109.9,healthcare,Pharmacy,-11210.16
USER066,2024-01-29,-76.35,healthcare,Pharmacy,-11286.51
USER066,2024-01-29,-169.69,utilities,Phone Bill,-11456.2
USER066,2024-01-30,-42.47,food,Pizza Hut,-11498.67
USER066,2024-01-30,-8.27,food,Pizza Hut,-11506.93
USER066,2024-01-30,-142.37,entertainment,Movie Theater,-11649.31
USER066,2024-01-30,-17.28,transport,Metro Card,-11666.58
USER066,2024-01-30,-25.19,transport,Metro Card,-11691.78
USER066,2024-01-31,-54.83,gas,Shell Station,-11746.6
USER066,2024-01-31,-16.51,entertainment,Spotify,-11763.11
USER066,2024-01-31,-108.44,utilities,Phone Bill,-11871.55
USER066,2024-01-31,-11.38,shopping,Walmart,-11882.93
USER066,2024-02-01,-1544.3,rent,Monthly Rent,-13427.23
USER066,2024-02-01,-136.44,transport,Metro Card,-13563.67
USER066,2024-02-02,-68.63,utilities,Phone Bill,-13632.3
USER066,2024-02-02,-42.28,entertainment,Movie Theater,-13674.58
USER066,2024-02-02,-68.36,gas,Shell Station,-13742.94
USER066,2024-02-02,-37.88,food,McDonald's,-13780.82
USER066,2024-02-03,-33.06,food,Starbucks,-13813.89
USER066,2024-02-03,-23.05,gas,Shell Station,-13836.94
USER066,2024-02-03,-87.08,entertainment,Spotify,-13924.02
USER066,2024-02-04,-64.38,entertainment,Movie Theater,-13988.4
USER066,2024-02-04,-8.41,food,McDonald's,-13996.81
USER066,2024-02-05,-81.8,utilities,Phone Bill,-14078.61
USER066,2024-02-05,-95.35,utilities,Electric Bill,-14173.96
USER066,2024-02-06,-45.41,transport,Metro Card,-14219.37
USER066,2024-02-07,-1424.56,rent,Apartment Rent,-15643.93
USER066,2024-02-07,-1618.62,rent,Apartment Rent,-17262.55
USER066,2024-02-08,-864.6,rent,Monthly Rent,-18127.15
USER066,2024-02-08,-27.51,shopping,Target,-18154.66
USER066,2024-02-08,-831.56,rent,Apartment Rent,-18986.22
USER066,2024-02-09,-1840.94,rent,Apartment Rent,-20827.16
USER066,2024-02-09,-43.44,shopping,Walmart,-20870.6
USER066,2024-02-09,-32.54,gas,BP,-20903.15
USER066,2024-02-09,-18.24,food,Grocery Store,-20921.39
USER066,2024-02-09,-113.15,entertainment,Spotify,-21034.53
USER066,2024-02-10,-1244.4,rent,Apartment Rent,-22278.94
USER066,2024-02-11,-112.82,transport,Car Maintenance,-22391.76
USER066,2024-02-12,-79.46,gas,BP,-22471.22
USER066,2024-02-13,-879.3,rent,Apartment Rent,-23350.52
USER066,2024-02-13,-62.51,shopping,Walmart,-23413.03
USER066,2024-02-13,-92.06,healthcare,Doctor Visit,-23505.09
USER066,2024-02-13,-114.74,shopping,Walmart,-23619.83
USER066,2024-02-14,-103.96,entertainment,Spotify,-23723.79
USER066,2024-02-15,-1932.28,rent,Apartment Rent,-25656.07
USER066,2024-02-15,-105.68,transport,Parking,-25761.75
USER066,2024-02-15,-7.73,food,Starbucks,-25769.49
USER066,2024-02-15,-48.38,shopping,Amazon,-25817.87
USER066,2024-02-15,-145.22,shopping,Amazon,-25963.08
USER066,2024-02-16,-52.49,gas,Shell Station,-26015.58
USER066,2024-02-16,-45.93,healthcare,Doctor Visit,-26061.5
USER066,2024-02-17,-30.49,gas,Shell Station,-26091.99
USER066,2024-02-17,-92.15,healthcare,Doctor Visit,-26184.15
USER066,2024-02-17,-60.38,entertainment,Spotify,-26244.52
USER066,2024-02-17,-1824.41,rent,Monthly Rent,-28068.94
USER066,2024-02-18,-63.27,entertainment,Movie Theater,-28132.21
USER066,2024-02-18,-110.87,transport,Parking,-28243.08
USER066,2024-02-18,-94.54,shopping,Target,-28337.62
USER066,2024-02-18,-20.3,gas,Exxon,-28357.92
USER066,2024-02-18,-128.12,healthcare,Pharmacy,-28486.04
USER066,2024-02-19,-41.83,food,Pizza Hut,-28527.87
USER066,2024-02-19,-103.45,healthcare,Pharmacy,-28631.32
USER066,2024-02-19,-182.9,utilities,Electric Bill,-28814.22
USER066,2024-02-19,-64.27,healthcare,Pharmacy,-28878.49
USER066,2024-02-19,-93.6,healthcare,Doctor Visit,-28972.09
USER066,2024-02-20,-102.9,shopping,Target,-29074.99
USER066,2024-02-20,-41.48,shopping,Amazon,-29116.47
USER066,2024-02-20,-118.25,healthcare,Pharmacy,-29234.72
USER066,2024-02-20,-90.68,shopping,Walmart,-29325.4
USER066,2024-02-21,-107.67,healthcare,Pharmacy,-29433.07
USER066,2024-02-22,-106.43,utilities,Electric Bill,-29539.5
USER066,2024-02-22,-6.09,food,McDonald's,-29545.59
USER066,2024-02-22,-19.64,transport,Parking,-29565.23
USER066,2024-02-22,-22.01,food,McDonald's,-29587.24
