user_id,platform,date,earnings,hours_worked,rating,job_type
USER054,ubereats,2024-03-05,141.16,6.3,4.8,delivery
USER054,ubereats,2024-03-06,48.98,3.3,4.3,delivery
USER054,ubereats,2024-03-08,56.12,4.4,4.3,delivery
USER054,ubereats,2024-03-09,89.33,5.4,4.0,delivery
USER054,ubereats,2024-03-11,50.32,2.5,4.8,delivery
USER054,ubereats,2024-03-13,46.91,4.0,4.3,delivery
USER054,ubereats,2024-03-14,99.29,5.9,4.9,delivery
USER054,ubereats,2024-03-15,129.46,7.3,4.8,delivery
USER054,ubereats,2024-03-16,46.5,3.4,4.1,delivery
USER054,ubereats,2024-03-17,65.85,4.3,4.7,delivery
USER054,ubereats,2024-03-19,59.35,3.2,4.3,delivery
USER054,ubereats,2024-03-21,39.15,2.9,4.9,delivery
USER054,ubereats,2024-03-22,80.82,5.4,4.5,delivery
USER054,ubereats,2024-03-23,96.52,5.4,4.1,delivery
USER054,ubereats,2024-03-27,66.49,4.1,4.8,delivery
USER054,ubereats,2024-03-29,110.87,5.7,4.4,delivery
USER054,uber,2024-01-01,194.78,8.5,4.4,rideshare
USER054,uber,2024-01-03,166.45,8.9,4.5,rideshare
USER054,uber,2024-01-06,111.84,6.4,4.2,rideshare
USER054,uber,2024-01-07,109.93,4.0,5.0,rideshare
USER054,uber,2024-01-08,150.04,8.2,5.0,rideshare
USER054,uber,2024-01-09,176.78,8.4,4.2,rideshare
USER054,uber,2024-01-10,188.02,6.7,4.7,rideshare
USER054,uber,2024-01-13,68.71,4.4,4.5,rideshare
USER054,uber,2024-01-16,86.44,5.6,4.7,rideshare
USER054,uber,2024-01-17,106.32,6.0,4.9,rideshare
USER054,uber,2024-01-19,54.42,2.4,4.2,rideshare
USER054,uber,2024-01-20,51.75,2.9,4.6,rideshare
USER054,uber,2024-01-22,140.23,7.8,4.1,rideshare
USER054,uber,2024-01-24,107.02,5.1,4.4,rideshare
USER054,uber,2024-01-25,134.24,7.7,4.9,rideshare
USER054,uber,2024-01-26,144.44,8.8,4.6,rideshare
USER054,uber,2024-01-27,117.46,8.0,4.6,rideshare
USER054,uber,2024-01-28,105.07,4.9,4.8,rideshare
USER054,uber,2024-01-30,124.66,7.1,4.1,rideshare
USER054,uber,2024-02-01,238.47,9.4,4.9,rideshare
USER054,uber,2024-02-02,196.97,8.8,4.4,rideshare
USER054,uber,2024-02-03,100.51,4.0,4.2,rideshare
USER054,uber,2024-02-05,161.72,6.5,4.6,rideshare
USER054,uber,2024-02-06,37.27,2.1,4.1,rideshare
USER054,uber,2024-02-08,143.07,6.0,4.0,rideshare
USER054,uber,2024-02-09,226.1,9.5,4.3,rideshare
USER054,uber,2024-02-12,196.63,8.9,4.5,rideshare
USER054,uber,2024-02-15,103.05,6.3,4.8,rideshare
USER054,uber,2024-02-17,204.69,11.2,4.9,rideshare
USER054,uber,2024-02-21,83.0,5.5,4.2,rideshare
USER054,uber,2024-02-22,137.94,7.7,4.9,rideshare
USER054,uber,2024-02-26,269.43,10.8,4.8,rideshare
USER054,uber,2024-02-28,164.46,7.7,4.4,rideshare
USER054,uber,2024-02-29,183.02,7.5,4.8,rideshare
USER054,uber,2024-03-01,57.29,2.9,4.8,rideshare
USER054,uber,2024-03-02,132.04,4.7,4.4,rideshare
USER054,uber,2024-03-04,61.51,4.1,4.2,rideshare
USER054,uber,2024-03-05,46.26,2.5,4.6,rideshare
USER054,uber,2024-03-07,161.58,8.1,4.3,rideshare
USER054,uber,2024-03-08,88.52,4.3,4.4,rideshare
USER054,uber,2024-03-09,81.18,3.9,4.4,rideshare
USER054,uber,2024-03-10,90.72,6.5,4.5,rideshare
USER054,uber,2024-03-11,134.43,6.2,4.4,rideshare
USER054,uber,2024-03-13,95.36,6.8,4.3,rideshare
USER054,uber,2024-03-14,85.38,3.2,4.1,rideshare
USER054,uber,2024-03-15,138.88,10.1,4.8,rideshare
USER054,uber,2024-03-18,111.46,5.5,4.7,rideshare
USER054,uber,2024-03-23,106.45,5.0,4.6,rideshare
USER054,uber,2024-03-24,189.15,10.5,4.7,rideshare
USER054,uber,2024-03-25,62.72,4.2,4.7,rideshare
USER054,uber,2024-03-27,204.08,9.9,4.8,rideshare
USER054,uber,2024-03-28,223.53,10.8,4.9,rideshare
USER055,lyft,2024-01-02,235.94,11.1,4.6,rideshare
USER055,lyft,2024-01-05,217.07,8.3,4.0,rideshare
USER055,lyft,2024-01-06,53.78,2.9,4.8,rideshare
USER055,lyft,2024-01-07,144.9,6.1,4.5,rideshare
USER055,lyft,2024-01-09,154.3,7.4,4.6,rideshare
USER055,lyft,2024-01-10,234.67,9.1,4.9,rideshare
USER055,lyft,2024-01-16,226.88,9.0,4.1,rideshare
USER055,lyft,2024-01-18,55.68,2.7,4.6,rideshare
USER055,lyft,2024-01-19,146.7,7.6,4.8,rideshare
USER055,lyft,2024-01-20,280.07,11.4,4.5,rideshare
USER055,lyft,2024-01-23,134.34,7.6,4.7,rideshare
USER055,lyft,2024-01-24,74.73,6.0,4.9,rideshare
USER055,lyft,2024-01-26,192.0,11.8,4.0,rideshare
USER055,lyft,2024-01-27,109.98,5.9,4.4,rideshare
USER055,lyft,2024-01-28,137.76,8.7,4.1,rideshare
USER055,lyft,2024-01-29,51.15,2.6,4.1,rideshare
USER055,lyft,2024-02-06,84.53,5.2,4.7,rideshare
USER055,lyft,2024-02-08,69.92,2.6,4.2,rideshare
USER055,lyft,2024-02-11,165.98,8.6,4.6,rideshare
USER055,lyft,2024-02-13,113.6,7.8,4.1,rideshare
USER055,lyft,2024-02-16,35.72,2.3,4.1,rideshare
USER055,lyft,2024-02-20,177.64,9.9,4.9,rideshare
USER055,lyft,2024-02-23,257.12,10.1,4.9,rideshare
USER055,lyft,2024-02-26,42.34,2.4,4.8,rideshare
USER055,lyft,2024-02-27,98.21,4.6,4.4,rideshare
USER055,lyft,2024-02-29,213.49,10.5,4.9,rideshare
USER055,lyft,2024-03-01,74.78,3.3,4.3,rideshare
USER055,lyft,2024-03-02,92.21,4.2,4.5,rideshare
USER055,lyft,2024-03-04,73.6,4.6,4.3,rideshare
USER055,lyft,2024-03-05,170.18,8.6,4.4,rideshare
USER055,lyft,2024-03-08,87.34,5.2,4.8,rideshare
USER055,lyft,2024-03-09,193.99,9.5,4.9,rideshare
USER055,lyft,2024-03-11,215.56,11.4,4.5,rideshare
USER055,lyft,2024-03-12,82.38,3.2,4.7,rideshare
USER055,lyft,2024-03-13,127.27,7.8,5.0,rideshare
USER055,lyft,2024-03-15,130.13,6.5,4.1,rideshare
USER055,lyft,2024-03-16,144.4,9.2,4.0,rideshare
USER055,lyft,2024-03-17,77.12,3.3,4.4,rideshare
USER055,lyft,2024-03-18,309.88,12.0,4.5,rideshare
USER055,lyft,2024-03-19,124.55,5.8,4.7,rideshare
USER055,lyft,2024-03-21,205.29,11.0,4.5,rideshare
USER055,lyft,2024-03-22,167.71,11.4,4.3,rideshare
USER055,lyft,2024-03-24,196.62,9.4,4.0,rideshare
USER055,lyft,2024-03-25,223.96,10.4,4.4,rideshare
USER055,lyft,2024-03-26,107.58,5.6,4.3,rideshare
USER055,lyft,2024-03-27,273.02,11.1,4.3,rideshare
USER055,lyft,2024-03-29,89.25,4.7,4.0,rideshare
USER056,ubereats,2024-01-01,86.99,6.1,4.0,delivery
USER056,ubereats,2024-01-02,85.54,7.1,4.3,delivery
USER056,ubereats,2024-01-06,105.77,6.6,4.0,delivery
USER056,ubereats,2024-01-09,90.49,5.9,4.2,delivery
USER056,ubereats,2024-01-11,97.72,5.1,4.7,delivery
USER056,ubereats,2024-01-12,25.6,1.7,4.9,delivery
USER056,ubereats,2024-01-13,66.61,4.4,4.9,delivery
USER056,ubereats,2024-01-15,105.68,5.6,4.8,delivery
USER056,ubereats,2024-01-16,49.87,3.2,4.3,delivery
USER056,ubereats,2024-01-17,111.27,6.3,4.2,delivery
USER056,ubereats,2024-01-18,60.91,4.2,4.9,delivery
USER056,ubereats,2024-01-19,35.08,2.5,4.5,delivery
USER056,ubereats,2024-01-21,161.47,7.9,4.1,delivery
USER056,ubereats,2024-01-22,31.7,1.9,4.3,delivery
USER056,ubereats,2024-01-23,75.36,4.7,4.2,delivery
USER056,ubereats,2024-01-24,31.75,2.7,4.2,delivery
USER056,ubereats,2024-01-26,49.7,2.1,4.4,delivery
USER056,ubereats,2024-01-27,44.91,3.7,4.1,delivery
USER056,ubereats,2024-01-28,55.89,3.2,4.5,delivery
USER056,ubereats,2024-01-29,23.8,1.4,4.2,delivery
USER056,ubereats,2024-02-02,32.84,2.3,4.8,delivery
USER056,ubereats,2024-02-03,59.33,5.6,4.8,delivery
USER056,ubereats,2024-02-06,52.57,2.5,4.1,delivery
USER056,ubereats,2024-02-08,70.05,3.5,4.9,delivery
USER056,ubereats,2024-02-09,79.56,6.0,4.9,delivery
USER056,ubereats,2024-02-10,87.85,5.3,4.8,delivery
USER056,ubereats,2024-02-12,33.99,2.7,4.6,delivery
USER056,ubereats,2024-02-13,115.52,6.9,4.1,delivery
USER056,ubereats,2024-02-17,74.52,5.2,4.7,delivery
USER056,ubereats,2024-02-18,69.67,4.9,4.1,delivery
USER056,ubereats,2024-02-19,109.15,6.9,4.4,delivery
USER056,ubereats,2024-02-23,76.65,5.1,4.3,delivery
USER056,ubereats,2024-02-24,42.8,2.5,4.9,delivery
USER056,ubereats,2024-02-25,81.44,7.4,4.2,delivery
USER056,ubereats,2024-02-26,63.05,3.3,4.9,delivery
USER056,ubereats,2024-02-27,29.68,2.4,4.3,delivery
USER056,ubereats,2024-03-02,63.34,4.2,4.7,delivery
USER056,ubereats,2024-03-03,13.04,1.1,4.4,delivery
USER056,ubereats,2024-03-06,88.88,7.8,4.7,delivery
USER056,ubereats,2024-03-07,117.82,7.0,5.0,delivery
USER056,ubereats,2024-03-10,142.69,7.5,4.5,delivery
USER056,ubereats,2024-03-12,114.36,6.5,4.1,delivery
USER056,ubereats,2024-03-13,83.61,5.2,4.0,delivery
USER056,ubereats,2024-03-14,120.43,5.5,4.4,delivery
USER056,ubereats,2024-03-15,126.8,7.3,5.0,delivery
USER056,ubereats,2024-03-16,43.89,3.5,4.2,delivery
USER056,ubereats,2024-03-17,44.09,2.4,4.8,delivery
USER056,ubereats,2024-03-18,79.37,4.9,4.5,delivery
USER056,ubereats,2024-03-19,63.88,4.0,5.0,delivery
USER056,ubereats,2024-03-20,40.7,3.7,4.6,delivery
USER056,ubereats,2024-03-21,20.94,1.1,4.7,delivery
USER056,ubereats,2024-03-22,81.71,5.4,4.1,delivery
USER056,ubereats,2024-03-23,47.88,3.4,5.0,delivery
USER056,ubereats,2024-03-24,71.91,3.6,4.2,delivery
USER056,ubereats,2024-03-26,118.71,7.4,4.9,delivery
USER056,ubereats,2024-03-27,58.68,3.4,4.5,delivery
USER056,ubereats,2024-03-28,66.27,4.3,4.2,delivery
USER056,ubereats,2024-03-30,73.44,6.4,4.3,delivery
USER056,doordash,2024-01-01,47.69,2.5,4.6,delivery
USER056,doordash,2024-01-05,112.03,7.0,4.6,delivery
USER056,doordash,2024-01-06,108.67,6.9,4.9,delivery
USER056,doordash,2024-01-07,27.26,2.6,4.3,delivery
USER056,doordash,2024-01-09,38.29,2.4,4.5,delivery
USER056,doordash,2024-01-10,104.29,7.9,4.1,delivery
USER056,doordash,2024-01-12,95.39,6.6,4.8,delivery
USER056,doordash,2024-01-16,156.53,7.9,4.6,delivery
USER056,doordash,2024-01-17,87.76,4.4,4.9,delivery
USER056,doordash,2024-01-18,83.33,5.0,4.2,delivery
USER056,doordash,2024-01-19,96.6,5.1,4.0,delivery
USER056,doordash,2024-01-20,28.35,2.3,4.7,delivery
USER056,doordash,2024-01-21,61.17,3.7,5.0,delivery
USER056,doordash,2024-01-25,102.68,6.3,4.9,delivery
USER056,doordash,2024-01-26,86.12,6.4,4.0,delivery
USER056,doordash,2024-01-27,70.73,5.7,5.0,delivery
USER056,doordash,2024-01-29,128.66,6.1,4.0,delivery
USER056,doordash,2024-01-31,72.16,4.6,4.9,delivery
USER056,doordash,2024-02-02,94.6,7.5,4.7,delivery
USER056,doordash,2024-02-03,105.16,4.5,4.5,delivery
USER056,doordash,2024-02-06,166.09,7.6,5.0,delivery
USER056,doordash,2024-02-07,54.98,4.5,4.2,delivery
USER056,doordash,2024-02-08,121.07,5.6,4.8,delivery
USER056,doordash,2024-02-09,97.44,7.1,4.3,delivery
USER056,doordash,2024-02-10,59.88,3.7,4.6,delivery
USER056,doordash,2024-02-11,22.65,1.5,4.6,delivery
USER056,doordash,2024-02-13,39.95,2.8,4.0,delivery
USER056,doordash,2024-02-15,48.84,2.7,4.6,delivery
USER056,doordash,2024-02-16,112.59,5.8,4.6,delivery
USER056,doordash,2024-02-17,69.18,5.4,4.0,delivery
USER056,doordash,2024-02-18,62.81,3.0,4.0,delivery
USER056,doordash,2024-02-20,62.32,4.7,4.5,delivery
USER056,doordash,2024-02-22,63.69,5.3,4.6,delivery
USER056,doordash,2024-02-23,27.21,1.3,4.8,delivery
USER056,doordash,2024-02-24,40.27,2.5,4.9,delivery
USER056,doordash,2024-02-25,76.3,7.2,4.8,delivery
USER056,doordash,2024-02-28,65.32,6.2,4.4,delivery
USER056,doordash,2024-02-29,85.77,5.4,4.2,delivery
USER056,doordash,2024-03-01,43.67,3.0,4.7,delivery
USER056,doordash,2024-03-04,17.3,1.3,4.9,delivery
USER056,doordash,2024-03-05,110.34,6.8,4.5,delivery
USER056,doordash,2024-03-06,117.61,6.5,4.8,delivery
USER056,doordash,2024-03-07,21.26,1.4,4.2,delivery
USER056,doordash,2024-03-08,69.16,6.6,4.9,delivery
USER056,doordash,2024-03-09,107.33,7.8,4.9,delivery
USER056,doordash,2024-03-10,36.22,2.4,4.2,delivery
USER056,doordash,2024-03-12,32.81,2.5,4.9,delivery
USER056,doordash,2024-03-13,78.82,4.3,4.9,delivery
USER056,doordash,2024-03-14,69.41,3.4,4.6,delivery
USER056,doordash,2024-03-15,62.89,6.3,4.4,delivery
USER056,doordash,2024-03-16,76.11,6.3,4.1,delivery
USER056,doordash,2024-03-20,34.86,2.3,4.4,delivery
USER056,doordash,2024-03-21,21.27,1.8,4.5,delivery
USER056,doordash,2024-03-22,73.26,4.6,4.7,delivery
USER056,doordash,2024-03-26,55.34,4.5,4.9,delivery
USER056,doordash,2024-03-27,72.53,4.4,4.0,delivery
USER056,doordash,2024-03-29,25.51,1.8,4.4,delivery
USER056,doordash,2024-03-30,45.36,4.2,4.5,delivery
USER056,upwork,2024-01-02,314.69,5.6,4.0,freelance
USER056,upwork,2024-01-03,259.65,4.2,4.9,freelance
USER056,upwork,2024-01-04,302.29,7.1,4.9,freelance
USER056,upwork,2024-01-06,290.69,6.5,4.9,freelance
USER056,upwork,2024-01-07,236.0,3.2,4.4,freelance
USER056,upwork,2024-01-09,409.55,4.9,4.3,freelance
USER056,upwork,2024-01-15,650.06,9.1,4.6,freelance
USER056,upwork,2024-01-16,632.24,9.7,4.6,freelance
USER056,upwork,2024-01-17,141.14,7.4,4.4,freelance
USER056,upwork,2024-01-19,177.94,2.4,4.6,freelance
USER056,upwork,2024-01-22,225.48,4.4,5.0,freelance
USER056,upwork,2024-01-24,288.44,8.6,4.3,freelance
USER056,upwork,2024-01-25,181.93,5.0,4.1,freelance
USER056,upwork,2024-01-26,656.96,8.6,4.7,freelance
USER056,upwork,2024-01-27,70.29,2.1,4.6,freelance
USER056,upwork,2024-01-28,233.2,9.8,4.0,freelance
USER056,upwork,2024-01-29,201.45,9.5,4.0,freelance
USER056,upwork,2024-02-02,317.74,3.7,4.8,freelance
USER056,upwork,2024-02-03,387.03,9.7,4.3,freelance
USER056,upwork,2024-02-04,186.14,3.0,4.4,freelance
USER056,upwork,2024-02-08,362.09,7.7,4.7,freelance
USER056,upwork,2024-02-10,114.67,1.9,4.5,freelance
USER056,upwork,2024-02-11,193.72,2.7,4.1,freelance
USER056,upwork,2024-02-14,127.44,1.9,4.9,freelance
USER056,upwork,2024-02-15,231.58,4.8,4.5,freelance
USER056,upwork,2024-02-17,45.33,1.4,4.5,freelance
USER056,upwork,2024-02-18,578.8,8.7,4.8,freelance
USER056,upwork,2024-02-19,240.71,4.5,4.3,freelance
USER056,upwork,2024-02-22,325.98,7.7,4.8,freelance
USER056,upwork,2024-02-24,89.46,3.3,4.3,freelance
USER056,upwork,2024-02-25,227.41,5.0,4.6,freelance
USER056,upwork,2024-02-26,481.37,6.4,4.9,freelance
USER056,upwork,2024-02-27,255.75,5.6,4.5,freelance
USER056,upwork,2024-03-01,272.64,3.7,4.5,freelance
USER056,upwork,2024-03-02,247.91,4.3,4.4,freelance
USER056,upwork,2024-03-04,189.25,5.0,4.7,freelance
USER056,upwork,2024-03-06,294.32,6.5,4.1,freelance
USER056,upwork,2024-03-07,203.45,4.3,4.5,freelance
USER056,upwork,2024-03-08,336.84,4.7,4.9,freelance
USER056,upwork,2024-03-10,129.82,2.8,4.8,freelance
USER056,upwork,2024-03-12,111.09,4.3,4.9,freelance
USER056,upwork,2024-03-15,220.23,7.6,4.3,freelance
USER056,upwork,2024-03-19,244.41,4.6,4.1,freelance
USER056,upwork,2024-03-20,89.25,2.0,4.3,freelance
USER056,upwork,2024-03-21,521.41,8.4,4.3,freelance
USER056,upwork,2024-03-22,407.33,8.1,4.6,freelance
USER056,upwork,2024-03-23,728.89,9.3,5.0,freelance
USER056,upwork,2024-03-24,461.04,9.7,4.4,freelance
USER056,upwork,2024-03-29,339.97,6.0,4.4,freelance
USER056,upwork,2024-03-30,510.57,7.7,4.5,freelance
USER057,uber,2024-01-01,189.21,11.1,4.6,rideshare
USER057,uber,2024-01-03,130.04,6.6,4.4,rideshare
USER057,uber,2024-01-04,188.77,11.4,4.2,rideshare
USER057,uber,2024-01-05,53.02,2.4,5.0,rideshare
USER057,uber,2024-01-06,118.31,5.5,5.0,rideshare
USER057,uber,2024-01-07,158.31,9.6,4.1,rideshare
USER057,uber,2024-01-08,75.56,3.7,4.3,rideshare
USER057,uber,2024-01-09,213.91,8.9,4.7,rideshare
USER057,uber,2024-01-11,56.46,2.4,4.7,rideshare
USER057,uber,2024-01-13,180.8,7.2,5.0,rideshare
USER057,uber,2024-01-14,76.8,4.1,5.0,rideshare
USER057,uber,2024-01-15,169.57,9.6,4.4,rideshare
USER057,uber,2024-01-16,288.76,10.8,4.7,rideshare
USER057,uber,2024-01-17,141.45,9.0,4.2,rideshare
USER057,uber,2024-01-19,77.85,3.5,4.3,rideshare
USER057,uber,2024-01-21,90.91,3.9,4.2,rideshare
USER057,uber,2024-01-22,137.48,6.1,4.8,rideshare
USER057,uber,2024-01-23,140.8,8.9,4.8,rideshare
USER057,uber,2024-01-24,74.31,3.7,4.4,rideshare
USER057,uber,2024-01-25,125.25,4.6,4.2,rideshare
USER057,uber,2024-01-28,94.24,5.3,4.4,rideshare
USER057,uber,2024-01-30,213.38,11.4,4.8,rideshare
USER057,uber,2024-01-31,117.15,7.6,4.4,rideshare
USER057,uber,2024-02-02,184.23,8.7,4.1,rideshare
USER057,uber,2024-02-05,202.82,7.8,4.2,rideshare
USER057,uber,2024-02-09,113.74,6.9,4.1,rideshare
USER057,uber,2024-02-10,174.12,9.1,4.1,rideshare
USER057,uber,2024-02-11,86.24,4.0,4.9,rideshare
USER057,uber,2024-02-15,219.45,11.3,4.3,rideshare
USER057,uber,2024-02-16,268.21,10.9,4.4,rideshare
USER057,uber,2024-02-17,308.66,11.2,4.8,rideshare
USER057,uber,2024-02-18,135.86,8.8,4.4,rideshare
USER057,uber,2024-02-19,263.22,11.2,4.5,rideshare
USER057,uber,2024-02-20,220.96,11.4,5.0,rideshare
USER057,uber,2024-02-22,84.7,6.1,4.4,rideshare
USER057,uber,2024-02-23,64.84,4.5,4.3,rideshare
USER057,uber,2024-02-24,124.15,6.3,4.7,rideshare
USER057,uber,2024-02-26,50.95,2.8,4.6,rideshare
USER057,uber,2024-02-27,208.78,8.6,4.4,rideshare
USER057,uber,2024-02-29,177.35,10.5,4.5,rideshare
USER057,uber,2024-03-06,257.44,11.0,5.0,rideshare
USER057,uber,2024-03-07,171.06,7.9,4.8,rideshare
USER057,uber,2024-03-08,48.44,3.0,4.9,rideshare
USER057,uber,2024-03-10,230.58,9.4,4.0,rideshare
USER057,uber,2024-03-11,144.04,7.3,4.9,rideshare
USER057,uber,2024-03-14,148.09,6.1,4.0,rideshare
USER057,uber,2024-03-16,127.33,5.5,4.1,rideshare
USER057,uber,2024-03-17,110.21,5.2,4.8,rideshare
USER057,uber,2024-03-18,50.04,2.1,4.7,rideshare
USER057,uber,2024-03-20,86.94,6.3,4.8,rideshare
USER057,uber,2024-03-23,125.77,6.6,4.9,rideshare
USER057,uber,2024-03-25,124.41,4.4,4.0,rideshare
USER057,uber,2024-03-26,122.11,6.4,4.1,rideshare
USER057,uber,2024-03-27,93.43,6.0,4.2,rideshare
USER057,uber,2024-03-28,262.83,11.7,4.0,rideshare
USER057,uber,2024-03-30,95.19,5.4,4.9,rideshare
USER057,doordash,2024-01-03,102.25,6.2,4.7,delivery
USER057,doordash,2024-01-04,108.16,7.7,4.8,delivery
USER057,doordash,2024-01-07,57.82,5.1,5.0,delivery
USER057,doordash,2024-01-10,110.3,6.9,4.7,delivery
USER057,doordash,2024-01-11,40.44,2.7,4.2,delivery
USER057,doordash,2024-01-15,50.23,2.9,4.6,delivery
USER057,doordash,2024-01-16,83.71,7.1,4.8,delivery
USER057,doordash,2024-01-18,102.71,7.0,4.2,delivery
USER057,doordash,2024-01-19,74.86,5.8,4.5,delivery
USER057,doordash,2024-01-20,54.4,3.3,4.0,delivery
USER057,doordash,2024-01-22,86.67,5.6,4.7,delivery
USER057,doordash,2024-01-23,32.3,3.2,4.2,delivery
USER057,doordash,2024-01-24,98.18,6.1,4.4,delivery
USER057,doordash,2024-01-26,109.69,6.4,4.2,delivery
USER057,doordash,2024-01-28,72.54,4.8,4.4,delivery
USER057,doordash,2024-01-30,25.33,1.2,4.1,delivery
USER057,doordash,2024-01-31,113.25,6.2,4.1,delivery
USER057,doordash,2024-02-01,108.89,7.1,4.9,delivery
USER057,doordash,2024-02-03,113.99,7.4,4.7,delivery
USER057,doordash,2024-02-04,112.74,6.9,4.5,delivery
USER057,doordash,2024-02-05,57.5,3.6,4.1,delivery
USER057,doordash,2024-02-07,70.27,4.9,4.7,delivery
USER057,doordash,2024-02-12,97.29,5.2,4.2,delivery
USER057,doordash,2024-02-14,90.54,7.2,4.5,delivery
USER057,doordash,2024-02-15,45.68,2.8,4.4,delivery
USER057,doordash,2024-02-18,59.74,3.5,4.7,delivery
USER057,doordash,2024-02-19,56.31,3.6,4.5,delivery
USER057,doordash,2024-02-21,72.03,5.0,4.9,delivery
USER057,doordash,2024-02-22,53.04,3.2,4.9,delivery
USER057,doordash,2024-02-23,62.7,5.6,4.0,delivery
USER057,doordash,2024-02-24,100.55,5.4,4.7,delivery
USER057,doordash,2024-02-26,87.92,7.0,4.1,delivery
USER057,doordash,2024-03-01,69.08,5.5,4.8,delivery
USER057,doordash,2024-03-02,75.15,5.6,4.9,delivery
USER057,doordash,2024-03-04,26.87,2.2,4.9,delivery
USER057,doordash,2024-03-07,69.62,4.4,4.0,delivery
USER057,doordash,2024-03-08,30.92,1.9,4.1,delivery
USER057,doordash,2024-03-10,90.12,5.5,4.6,delivery
USER057,doordash,2024-03-11,117.48,7.7,4.6,delivery
USER057,doordash,2024-03-13,73.31,4.9,4.6,delivery
USER057,doordash,2024-03-14,100.71,7.1,4.1,delivery
USER057,doordash,2024-03-15,116.04,7.0,4.6,delivery
USER057,doordash,2024-03-17,71.8,4.7,4.2,delivery
USER057,doordash,2024-03-18,27.43,1.7,4.3,delivery
USER057,doordash,2024-03-20,40.42,2.3,4.6,delivery
USER057,doordash,2024-03-22,85.9,4.6,4.3,delivery
USER057,doordash,2024-03-23,102.45,7.0,4.6,delivery
USER057,doordash,2024-03-25,36.85,2.5,4.4,delivery
USER057,doordash,2024-03-26,27.7,1.9,4.8,delivery
USER057,doordash,2024-03-29,44.15,2.8,4.1,delivery
USER057,doordash,2024-03-30,82.5,5.0,5.0,delivery
USER057,lyft,2024-01-01,61.21,4.4,4.6,rideshare
USER057,lyft,2024-01-02,126.89,7.6,4.6,rideshare
USER057,lyft,2024-01-03,210.47,9.4,4.4,rideshare
USER057,lyft,2024-01-04,95.27,3.8,4.1,rideshare
USER057,lyft,2024-01-05,132.57,7.5,4.5,rideshare
USER057,lyft,2024-01-06,62.5,3.6,4.7,rideshare
USER057,lyft,2024-01-07,64.58,3.2,5.0,rideshare
USER057,lyft,2024-01-09,108.47,6.4,4.4,rideshare
USER057,lyft,2024-01-11,159.47,8.5,4.8,rideshare
USER057,lyft,2024-01-12,162.17,8.4,4.3,rideshare
USER057,lyft,2024-01-13,222.22,9.2,4.6,rideshare
USER057,lyft,2024-01-14,202.78,11.1,4.2,rideshare
USER057,lyft,2024-01-16,163.3,11.2,4.7,rideshare
USER057,lyft,2024-01-17,139.93,7.9,4.5,rideshare
USER057,lyft,2024-01-18,46.35,2.3,4.4,rideshare
USER057,lyft,2024-01-20,223.44,11.9,4.6,rideshare
USER057,lyft,2024-01-21,119.87,6.1,4.8,rideshare
USER057,lyft,2024-01-22,100.46,7.2,4.0,rideshare
USER057,lyft,2024-01-23,178.09,9.7,4.9,rideshare
USER057,lyft,2024-01-24,130.95,9.9,4.3,rideshare
USER057,lyft,2024-01-27,63.05,3.9,4.6,rideshare
USER057,lyft,2024-01-28,76.15,3.1,4.1,rideshare
USER057,lyft,2024-01-29,152.52,6.2,4.6,rideshare
USER057,lyft,2024-01-30,271.1,9.6,4.6,rideshare
USER057,lyft,2024-01-31,130.21,5.2,4.8,rideshare
USER057,lyft,2024-02-02,118.72,9.2,4.2,rideshare
USER057,lyft,2024-02-03,183.5,8.4,4.8,rideshare
USER057,lyft,2024-02-04,205.85,8.9,4.3,rideshare
USER057,lyft,2024-02-07,44.07,2.0,4.1,rideshare
USER057,lyft,2024-02-08,230.16,9.9,4.7,rideshare
USER057,lyft,2024-02-09,84.45,4.8,4.9,rideshare
USER057,lyft,2024-02-11,81.48,4.8,4.1,rideshare
USER057,lyft,2024-02-14,133.72,6.7,4.7,rideshare
USER057,lyft,2024-02-15,106.21,4.5,4.9,rideshare
USER057,lyft,2024-02-16,218.82,12.0,4.4,rideshare
USER057,lyft,2024-02-17,143.55,8.3,4.7,rideshare
USER057,lyft,2024-02-18,69.13,4.9,4.3,rideshare
USER057,lyft,2024-02-19,208.22,11.1,4.3,rideshare
USER057,lyft,2024-02-21,111.6,5.4,4.2,rideshare
USER057,lyft,2024-02-22,141.76,9.3,4.5,rideshare
USER057,lyft,2024-02-24,124.48,5.3,4.8,rideshare
USER057,lyft,2024-02-25,114.93,8.5,4.4,rideshare
USER057,lyft,2024-02-26,40.39,2.6,4.7,rideshare
USER057,lyft,2024-02-27,49.57,2.9,4.1,rideshare
USER057,lyft,2024-03-01,168.47,8.1,4.3,rideshare
USER057,lyft,2024-03-02,94.23,4.2,4.4,rideshare
USER057,lyft,2024-03-05,87.43,4.8,4.3,rideshare
USER057,lyft,2024-03-06,63.66,3.6,4.1,rideshare
USER057,lyft,2024-03-07,45.07,2.5,4.6,rideshare
USER057,lyft,2024-03-09,178.38,7.1,4.4,rideshare
USER057,lyft,2024-03-11,66.47,3.5,4.8,rideshare
USER057,lyft,2024-03-12,151.61,6.6,4.9,rideshare
USER057,lyft,2024-03-15,126.42,8.4,4.9,rideshare
USER057,lyft,2024-03-16,216.11,9.2,4.0,rideshare
USER057,lyft,2024-03-17,139.85,7.2,4.2,rideshare
USER057,lyft,2024-03-18,148.35,7.3,5.0,rideshare
USER057,lyft,2024-03-19,275.54,11.3,4.7,rideshare
